id,block,sub,sub_addr,str_off,page,speaker,japanese,korean,note
01-00-184E-01,1,0,6C8A88,184E,1,マーテル,"マーテル
『その慈悲深き御心、この罪深き者に
　祝福を与えん・・・」{W}","마텔
『그 자비로운 마음으로,
　이 죄인에게 축복을……』{W}",
01-00-18CE-00,1,0,6C8A88,18CE,0,マーテル,"マーテル
『大いなる実りよ、今ここに！』{W}","마텔
『큰 결실이여, 지금 여기에!』{W}",
01-00-18FA-00,1,0,6C8A88,18FA,0,クレス,"{N1}
「みんな、大丈夫か・・・？」{W}","{N1}
「다들, 괜찮아……?」{W}",
01-00-1920-00,1,0,6C8A88,1920,0,クレス,"{N1}
「やった！！」{W}","{N1}
「해냈다!!」{W}",
01-00-1920-01,1,0,6C8A88,1920,1,クレス,"{N1}
「ユグドラシルが元に戻ったぞ！！」{W}","{N1}
「유그드라실이 원래대로 돌아왔
　어!!」{W}",
01-00-1962-00,1,0,6C8A88,1962,0,クラース,"{N4}
「{N2}、すごいぞ！」{W}","{N4}
「{N2}, 대단하구나!」{W}",
01-00-1962-01,1,0,6C8A88,1962,1,クラース,"{N4}
「よくやったなぁ！！」{W}","{N4}
「정말 잘했어!!」{W}",
01-00-1962-02,1,0,6C8A88,1962,2,アーチェ,"{N3}
「やったじゃん！」{W}","{N3}
「해냈잖아!」{W}",
01-00-19B8-00,1,0,6C8A88,19B8,0,マーテル,"マーテル
「力が・・・、湧き上がってくるよう
　です」{W}","마텔
「힘이……, 솟아오르는
　것 같습니다」{W}",
01-00-19B8-01,1,0,6C8A88,19B8,1,マーテル,"マーテル
「これはあなたの力なのですね」{W}","마텔
「이건 당신의 힘이었군요」{W}",
01-00-19B8-02,1,0,6C8A88,19B8,2,ミント,"{N2}
「いえ、私だけの力じゃ・・・」{W}","{N2}
「아니요, 저 혼자만의 힘이
　아니라……」{W}",
01-00-19B8-03,1,0,6C8A88,19B8,3,ミント,"{N2}
「ユニコーンとみんなの力があったか
　ら・・・」{W}","{N2}
「유니콘과 모두의 힘이 있었기
　때문에……」{W}",
01-00-19B8-04,1,0,6C8A88,19B8,4,アーチェ,"{N3}
「そんなことないよ、法術をかけたの
　は{N2}じゃん」{W}","{N3}
「그렇지 않아, 법술을 건 건
　{N2}잖아」{W}",
01-00-19B8-05,1,0,6C8A88,19B8,5,クレス,"{N1}
「そうだよ」{W}","{N1}
「맞아」{W}",
01-00-19B8-06,1,0,6C8A88,19B8,6,クレス,"{N1}
「{N2}の力があればこそさ」{W}","{N1}
「{N2}가 있어서 가능해」{W}",
01-00-19B8-07,1,0,6C8A88,19B8,7,マーテル,"マーテル
「ありがとうございます」{W}","마텔
「감사합니다」{W}",
01-00-19B8-08,1,0,6C8A88,19B8,8,マーテル,"マーテル
「これで私も、もうしばらく生き長ら
　えそうです{SPD:10}・・・{SPD:FF}」{W}","마텔
「이걸로 저도, 조금 더 오래
　살아갈 수 있을 듯합니다{SPD:10}……{SPD:FF}」{W}",
01-00-19B8-09,1,0,6C8A88,19B8,9,マーテル,"マーテル
「ですが、マナの力は未だに大量に消
　費されています」{W}","마텔
「하지만, 마나의 힘은 여전히
　대량으로 소비되고 있습니다」{W}",
01-00-19B8-10,1,0,6C8A88,19B8,10,マーテル,"マーテル
「なぜこんなに・・・」{W}","마텔
「어째서 이렇게……」{W}",
01-00-19B8-11,1,0,6C8A88,19B8,11,クラース,"{N4}
「それはたぶん魔科学のせいだろう」{W}","{N4}
「그건 아마 마과학 때문이겠지」{W}",
01-00-19B8-12,1,0,6C8A88,19B8,12,クラース,"{N4}
「あれだけの力を引き出すには相当な
　マナを消費するだろうからな」{W}","{N4}
「그 정도 힘을 끌어내려면
　상당한 마나가 드니까」{W}",
01-00-1C34-00,1,0,6C8A88,1C34,0,アーチェ,"{N3}
「消えちゃった・・・」{W}","{N3}
「사라져 버렸어……」{W}",
01-00-1C34-01,1,0,6C8A88,1C34,1,アーチェ,"{N3}
「もう少し話してくれてもいいのに」{W}","{N3}
「조금만 더 얘기해 줘도
　됐잖아」{W}",
01-00-1C34-02,1,0,6C8A88,1C34,2,クラース,"{N4}
「彼女も精霊だからな」{W}","{N4}
「그녀도 정령이니까」{W}",
01-00-1C34-03,1,0,6C8A88,1C34,3,クラース,"{N4}
「本当は、この世界に姿を現すのさえ
　大変なことなんだ」{W}","{N4}
「사실 이 세상에 나타나는
　것조차 힘든 일이거든」{W}",
01-00-1C34-04,1,0,6C8A88,1C34,4,クラース,"{N4}
「しかし、未だにマナが大量に消費さ
　れているか・・・」{W}","{N4}
「하지만 아직도 마나가 많이
　소비되고 있는 건가……」{W}",
01-00-1D1C-00,1,0,6C8A88,1D1C,0,クレス,"{N1}
「もしかして・・・」{W}","{N1}
「혹시……」{W}",
01-00-1D1C-01,1,0,6C8A88,1D1C,1,クラース,"{N4}
「どうした、{N1}？」{W}","{N4}
「무슨 일이야, {N1}?」{W}",
01-00-1D1C-02,1,0,6C8A88,1D1C,2,クレス,"{N1}
「ダオスがミッドガルズを執拗に襲っ
　たのは・・・」{W}","{N1}
「다오스가 미드가르즈를 집요하게
　공격한 건……」{W}",
01-00-1D1C-03,1,0,6C8A88,1D1C,3,クレス,"{N1}
「魔科学を滅ぼそうとしたためかなぁ
　と思って・・・」{W}","{N1}
「마과학을 없애려 했기 때문일까
　싶어서……」{W}",
01-00-1D1C-04,1,0,6C8A88,1D1C,4,ミント,"{N2}
「もしかしてマナの力を利用しようと
　・・・」{W}","{N2}
「혹시 마나의 힘을 이용하려고
　……」{W}",
01-00-1D1C-05,1,0,6C8A88,1D1C,5,アーチェ,"{N3}
「魔科学の力を恐れたからかもしれな
　いよ」{W}","{N3}
「마과학의 힘이 무서웠기
　때문일지도 몰라」{W}",
01-00-1D1C-06,1,0,6C8A88,1D1C,6,アーチェ,"{N3}
「だってダオスって魔法でしか傷つけ
　られないじゃん？」{W}","{N3}
「다오스는 마법으로만 상처를
　입힐 수 있잖아?」{W}",
01-00-1D1C-07,1,0,6C8A88,1D1C,7,クラース,"{N4}
「・・・まぁここで議論したって始ま
　らないな」{W}","{N4}
「……뭐 여기서 따져봤자
　소용없겠지」{W}",
01-00-1D1C-08,1,0,6C8A88,1D1C,8,クラース,"{N4}
「直接会って確かめるまでだ」{W}","{N4}
「직접 만나서
　확인해 볼 수밖에」{W}",
01-00-1D1C-09,1,0,6C8A88,1D1C,9,クラース,"{N4}
「それじゃあトールに向かうか」{W}","{N4}
「그럼 토르로 향할까」{W}",
01-00-1D1C-10,1,0,6C8A88,1D1C,10,クラース,"{N4}
「もしかしてこれが最後の戦いになる
　かもしれん」{W}","{N4}
「혹시 이게 마지막 싸움이
　될지도 모른다」{W}",
01-00-1D1C-11,1,0,6C8A88,1D1C,11,クラース,"{N4}
「準備はしっかりやっておいた方がい
　い」{W}","{N4}
「준비는 확실히 해 두는 게
　좋겠어」{W}",
01-00-1F68-00,1,0,6C8A88,1F68,0,クラース,"{N4}
「なっ、何だ！？」{W}","{N4}
「뭣, 뭐지!?」{W}",
01-00-1F68-01,1,0,6C8A88,1F68,1,クラース,"{N4}
「どうなっているんだ！？」{W}","{N4}
「어떻게 된 거야!?」{W}",
01-00-1F68-02,1,0,6C8A88,1F68,2,ミント,"{N2}
「ユ、ユニコーンホーンの力が強すぎ
　て・・・」{W}","{N2}
「유, 유니콘 뿔의 힘이 너무
　강해서……」{W}",
01-00-1F68-03,1,0,6C8A88,1F68,3,クレス,"{N1}
「{N2}！」{W}","{N1}
「{N2}!」{W}",
01-00-1F68-04,1,0,6C8A88,1F68,4,クレス,"{N1}
「早くユニコーンホーンから離れるん
　だ！！」{W}","{N1}
「빨리 유니콘 뿔에서 떨어져야
　해!!」{W}",
01-00-1F68-05,1,0,6C8A88,1F68,5,ミント,"{N2}
「ダメです！」{W}","{N2}
「안 돼요!」{W}",
01-00-1F68-06,1,0,6C8A88,1F68,6,ミント,"{N2}
「途中でやめたら・・・」{W}","{N2}
「중간에 멈추면……」{W}",
01-00-1F68-07,1,0,6C8A88,1F68,7,ミント,"{N2}
「ユニコーンホーンの力が暴走してし
　まうかもしれません！！」{W}","{N2}
「유니콘 뿔의 힘이 폭주해
　버릴지도 몰라요!!」{W}",
01-00-1F68-08,1,0,6C8A88,1F68,8,ミント,"{N2}
「そうなったら・・・、ユグドラシル
　が・・・！」{W}","{N2}
「그렇게 되면……, 유그드라실
　이……!」{W}",
01-00-1F68-09,1,0,6C8A88,1F68,9,クレス,"{N1}
「{N2}ー！！」{W}","{N1}
「{N2}ー!!」{W}",
01-00-20F2-00,1,0,6C8A88,20F2,0,ミント,"{N2}
（お父さん、お母さん、私に力を・・
　強い力をください・・！！）{W}","{N2}
（아버지, 어머니, 힘을……
　저에게 강한 힘을 주세요!!）{W}",
01-00-213C-00,1,0,6C8A88,213C,0,クレス,"{N1}
「信じられるんですか？」{W}","{N1}
「믿을 수 있으세요?」{W}",
01-00-213C-01,1,0,6C8A88,213C,1,クレス,"{N1}
「ダオスが自分の星を救うために戦っ
　ていたなんて」{W}","{N1}
「다오스가 자신의 별을 구하려고
　싸웠다는 게」{W}",
01-00-213C-02,1,0,6C8A88,213C,2,クレス,"{N1}
「これじゃあ・・・、まるでぼくたち
　の方が・・・」{W}","{N1}
「이러면……, 마치 우리 쪽이
　……」{W}",
01-00-21D6-00,1,0,6C8A88,21D6,0,クラース,"{N4}
「はやとちりするな」{W}","{N4}
「경솔하게 판단하지 마라」{W}",
01-00-21D6-01,1,0,6C8A88,21D6,1,クラース,"{N4}
「奴だって人間をさんざん殺している
　んだ」{W}","{N4}
「그놈도 인간을 실컷 죽였다」{W}",
01-00-21D6-02,1,0,6C8A88,21D6,2,クラース,"{N4}
「私たちだって自分を信じてここまで
　来た」{W}","{N4}
「우리도 자신을 믿고 여기까지
　왔다」{W}",
01-00-225C-00,1,0,6C8A88,225C,0,クラース,"{N4}
「違うか？」{W}","{N4}
「다른가?」{W}",
01-00-2272-00,1,0,6C8A88,2272,0,クラース,"{N4}
「なに・・・、魔科学なんてなくたっ
　て、人間は生きていけるさ」{W}","{N4}
「뭐……, 마과학이 없어도
　인간은 살아갈 수 있어」{W}",
01-00-2272-01,1,0,6C8A88,2272,1,クラース,"{N4}
「魔法が使えないのは、さすがに残念
　だが・・・」{W}","{N4}
「마법을 못 쓰는 건 아쉽
　지만……」{W}",
01-00-22F6-00,1,0,6C8A88,22F6,0,アーチェ,"{N3}
「なに言ってんの！」{W}","{N3}
「무슨 소리야!」{W}",
01-00-22F6-01,1,0,6C8A88,22F6,1,アーチェ,"{N3}
「{N4}ならさ・・・」{W}","{N3}
「{N4}라면 말이야……」{W}",
01-00-22F6-02,1,0,6C8A88,22F6,2,アーチェ,"{N3}
「必ず使えるようになるってば」{W}","{N3}
「분명 다시 쓸 수 있게 될걸」{W}",
01-00-22F6-03,1,0,6C8A88,22F6,3,クラース,"{N4}
「ふふ、すまんな」{W}","{N4}
「후후, 고맙구나」{W}",
01-00-2370-00,1,0,6C8A88,2370,0,ミント,"{N2}
「それじゃあいきます」{W}","{N2}
「그럼 시작하겠습니다」{W}",
01-00-2370-01,1,0,6C8A88,2370,1,ミント,"{N2}
「さがって下さい」{W}","{N2}
「물러나 주세요」{W}",
01-00-23AA-00,1,0,6C8A88,23AA,0,ミント,"{N2}
「ユグドラシルの周りにマナの流出を
　防ぐバリアーをはります」{W}","{N2}
「유그드라실 주위에 마나 유출을
　막는 방벽을 치겠습니다」{W}",
01-00-23AA-01,1,0,6C8A88,23AA,1,ミント,"{N2}
「・・・これでいつか、きっと大いな
　る実りが生まれる時が来るはず」{W}","{N2}
「……이걸로 언젠가, 분명 큰
　결실이 열릴 때가 와요」{W}",
01-00-23AA-02,1,0,6C8A88,23AA,2,クラース,"{N4}
「信念を持って、孤独な戦いを続けた
　奴への、せめてものはなむけだ」{W}","{N4}
「신념으로 외로운 싸움을 계속한
　그에게 보내는 작은 선물이다」{W}",
01-00-23AA-03,1,0,6C8A88,23AA,3,クラース,"{N4}
「{N2}、やってくれ！」{W}","{N4}
「{N2}, 해내라!」{W}",
01-00-24A8-00,1,0,6C8A88,24A8,0,ミント,"{N2}
「はい！」{W}","{N2}
「네!」{W}",
01-00-24BC-00,1,0,6C8A88,24BC,0,クラース,"{N4}
「これで我々の役目も終わったな」{W}","{N4}
「이걸로 우리의 역할도 끝났군」{W}",
01-00-24BC-01,1,0,6C8A88,24BC,1,クラース,"{N4}
「・・・帰ろう」{W}","{N4}
「……돌아가자」{W}",
01-00-24FE-00,1,0,6C8A88,24FE,0,クレス,"{N1}
「時間の剣よ！」{W}","{N1}
「시간의 검이여!」{W}",
01-00-24FE-01,1,0,6C8A88,24FE,1,クレス,"{N1}
「ぼくの時代へ！！」{W}","{N1}
「내 시대로!!」{W}",
01-00-2534-00,1,0,6C8A88,2534,0,すず,"{N6}
「私は・・・」{W}","{N6}
「저는……」{W}",
01-00-254C-00,1,0,6C8A88,254C,0,すず,"{N6}
「私は、ここでお別れですね」{W}","{N6}
「저는, 여기서 이별이네요」{W}",
01-00-2572-00,1,0,6C8A88,2572,0,ミント,"{N2}
「{N6}ちゃん・・・」{W}","{N2}
「{N6}……」{W}",
01-00-2590-00,1,0,6C8A88,2590,0,すず,"{N6}
「もう、会えないんですね」{W}","{N6}
「이제, 못 만나는 거네요」{W}",
01-00-25B4-00,1,0,6C8A88,25B4,0,すず,"{N6}
「でも・・・泣きません」{W}","{N6}
「하지만……울지 않을 거예요」{W}",
01-00-25D6-00,1,0,6C8A88,25D6,0,すず,"{N6}
「忍者は非情でなければ務まらないで
　すから・・・」{W}","{N6}
「닌자는 비정하지 않으면 안 되
　니까요……」{W}",
01-00-2614-00,1,0,6C8A88,2614,0,アーチェ,"{N3}
「{N6}ちゃぁ～ん〃」{W}","{N3}
「{N6}야아~앙〃」{W}",
01-00-2632-00,1,0,6C8A88,2632,0,アーチェ,"{N3}
「あたし、ずっと忘れないからね」{W}","{N3}
「나, 절대 안 잊을 거야」{W}",
01-00-265C-00,1,0,6C8A88,265C,0,すず,"{N6}
「わたしも、忘れません・・・」{W}","{N6}
「저도, 잊지 않을 거예요……」{W}",
01-00-2684-00,1,0,6C8A88,2684,0,すず,"{N6}
「それでは、これで・・・」{W}","{N6}
「그럼, 이만……」{W}",
01-00-26A8-00,1,0,6C8A88,26A8,0,クレス,"{N1}
「・・・・・・」{W}","{N1}
「……」{W}",
01-00-26A8-01,1,0,6C8A88,26A8,1,チェスター,"{N5}
「楽しかったぜ」{W}","{N5}
「즐거웠다」{W}",
01-00-26A8-02,1,0,6C8A88,26A8,2,すず,"{N6}
「はい」{W}","{N6}
「네」{W}",
01-00-26EA-00,1,0,6C8A88,26EA,0,クラース,"{N4}
「元気でな」{W}","{N4}
「잘 지내라」{W}",
01-00-26EA-01,1,0,6C8A88,26EA,1,すず,"{N6}
「はい」{W}","{N6}
「네」{W}",
01-00-2710-00,1,0,6C8A88,2710,0,クレス,"{N1}
「ありがとう」{W}","{N1}
「고마워」{W}",
01-00-2710-01,1,0,6C8A88,2710,1,クレス,"{N1}
「その・・・、いろいろと協力してく
　れて・・・」{W}","{N1}
「그……, 여러모로 도와줘
　서……」{W}",
01-00-2710-02,1,0,6C8A88,2710,2,すず,"{N6}
「いえ・・・こちらこそ・・・」{W}","{N6}
「아뇨……저야말로……」{W}",
01-00-2788-00,1,0,6C8A88,2788,0,クレス,"{N1}
「・・・・・・」{W}","{N1}
「……」{W}",
01-00-2788-01,1,0,6C8A88,2788,1,クレス,"{N1}
「{N6}ちゃん・・・」{W}","{N1}
「{N6}……」{W}",
01-00-27BE-00,1,0,6C8A88,27BE,0,すず,"{N6}
「はい？」{W}","{N6}
「네?」{W}",
01-00-27BE-01,1,0,6C8A88,27BE,1,クレス,"{N1}
「泣いてもいいんだよ」{W}","{N1}
「울어도 괜찮아」{W}",
01-00-27BE-02,1,0,6C8A88,27BE,2,クレス,"{N1}
「忍者だってこんな時は、泣いていい
　と思うよ」{W}","{N1}
「닌자라도 이런 땐, 울어도
　된다고 생각해」{W}",
01-00-2828-00,1,0,6C8A88,2828,0,すず,"{N6}
「・・・・・・」{W}","{N6}
「……」{W}",
01-00-2828-01,1,0,6C8A88,2828,1,すず,"{N6}
「ありがとうございます」{W}","{N6}
「감사합니다」{W}",
01-00-2828-02,1,0,6C8A88,2828,2,すず,"{N6}
「でも・・・泣きません」{W}","{N6}
「하지만……울지 않을 거예요」{W}",
01-00-2828-03,1,0,6C8A88,2828,3,クレス,"{N1}
「{N6}ちゃん・・・」{W}","{N1}
「{N6}……」{W}",
01-00-289E-00,1,0,6C8A88,289E,0,すず,"{N6}
「皆さんとは、笑ってお別れしたいか
　ら！」{W}","{N6}
「모두와는, 웃으며 헤어지고
　싶으니까요!」{W}",
01-00-28D4-00,1,0,6C8A88,28D4,0,クレス,"{N1}
「そう・・・、そうだねッ！
　元気で、{N6}ちゃん！」{W}","{N1}
「그래……, 그렇지!
　잘 지내, {N6}!」{W}",
01-00-2912-00,1,0,6C8A88,2912,0,すず,"{N6}
「はいッ！」{W}","{N6}
「네!」{W}",
01-00-2912-01,1,0,6C8A88,2912,1,すず,"{N6}
「みなさん、さようなら！
　お元気で！」{W}","{N6}
「모두, 안녕히!
　건강하세요!」{W}",
01-00-2958-00,1,0,6C8A88,2958,0,チェスター,"{N5}
「いい子だったな」{W}","{N5}
「착한 애였지」{W}",
01-00-2958-01,1,0,6C8A88,2958,1,ミント,"{N2}
「別れというのは、やはり悲しいもの
　ですね」{W}","{N2}
「이별이란 건, 역시 슬픈
　거네요」{W}",
01-00-2958-02,1,0,6C8A88,2958,2,アーチェ,"{N3}
「ずっと、一緒にいられたらいいのに
　・・・」{W}","{N3}
「계속, 같이 있을 수 있으면
　좋을 텐데……」{W}",
01-00-2958-03,1,0,6C8A88,2958,3,クラース,"{N4}
「さて、私たちも戻るとしよう」{W}","{N4}
「자, 우리도 돌아가도록 하지」{W}",
01-00-2958-04,1,0,6C8A88,2958,4,クレス,"{N1}
「・・・・・・」{W}","{N1}
「……」{W}",
01-00-2958-05,1,0,6C8A88,2958,5,クレス,"{N1}
「そうですね・・・」{W}","{N1}
「그렇네요……」{W}",
02-00-0000-00,2,0,6CD5D8,0000,0,クレス,"{N1}
「カギがかかってる」{W}","{N1}
「자물쇠가 걸려 있어」{W}",
02-00-001E-00,2,0,6CD5D8,001E,0,,"{COL:3}休みますか？{COL:2}
","{COL:3}쉬시겠습니까?{COL:2}
",
02-00-0036-00,2,0,6CD5D8,0036,0,ミント,"{N2}
「{N1}さん、もう大丈夫？」{W}","{N2}
「{N1}씨, 이제 괜찮아요?」{W}",
02-00-0036-01,2,0,6CD5D8,0036,1,クレス,"{N1}
「ああ、心配かけてごめん」{W}","{N1}
「아, 걱정시켜서 미안해」{W}",
02-00-0036-02,2,0,6CD5D8,0036,2,クレス,"{N1}
「もう大丈夫だよ」{W}","{N1}
「이제 괜찮아」{W}",
02-00-0036-03,2,0,6CD5D8,0036,3,ミント,"{N2}
「よかった{SPD:10}・・・{SPD:FF}」{W}","{N2}
「다행이에요{SPD:10}……{SPD:FF}」{W}",
02-00-00B8-00,2,0,6CD5D8,00B8,0,行商人,"行商人
「私は行商人です」{W}","행상인
「저는 떠돌이 상인입니다」{W}",
02-00-00B8-01,2,0,6CD5D8,00B8,1,行商人,"行商人
「何か買いませんか？」{W}","행상인
「뭐 좀 안 사시겠어요?」{W}",
02-00-00F6-00,2,0,6CD5D8,00F6,0,行商人,"行商人
「あっ、すいません」{W}","행상인
「아, 죄송합니다」{W}",
